tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
122489,143324,True,Thu Nov 23 20:02:17 +0000 2017,Bye @115725 moving to @116136,122488,
112612,141004,True,Thu Nov 23 20:05:31 +0000 2017,If I'm having Verizon trouble do I talk to @115990 or @VerizonSupport?,112610,
123623,143627,True,Thu Nov 23 20:48:29 +0000 2017,@VerizonSupport dude we just lost signal in mechanicsburg during the game!  What’s happening!,123622,
114801,141521,True,Thu Nov 23 21:01:28 +0000 2017,@VerizonSupport i’ve done that as well MULTIPLE times.,114800,114802
114782,141521,True,Thu Nov 23 21:44:44 +0000 2017,@VerizonSupport i have tried that as well. my connection is still poor.,114784,114781
116999,142064,True,Thu Nov 23 21:46:48 +0000 2017,"@VerizonSupport @142065 I'm a customer.  You will not bring fiber here anytime soon.  And I'm outside of Boston, very tech heavy.",116998,117000
114785,141521,True,Thu Nov 23 21:49:27 +0000 2017,@VerizonSupport i have also tried the wifi analyzer as well...,114786,114784
116992,142061,True,Thu Nov 23 21:50:36 +0000 2017,hey @115725 you’re supposed to have the best service nation wide so explain why my tv has been doing this for 15 minutes https://t.co/hSKbHqEjdq,116991,
116994,142062,True,Thu Nov 23 22:00:44 +0000 2017,"@115722 looks like there is an outage in the Upper Marlboro, Md area—-inconvenient to say the least...🙄",116993,
116989,142061,True,Thu Nov 23 22:01:21 +0000 2017,@VerizonSupport it is bravo and all hd channels,116988,116990
116980,142060,True,Thu Nov 23 22:09:03 +0000 2017,@VerizonSupport thanks for the great service. https://t.co/hXXwmt1vlO,116977,
116979,142060,True,Thu Nov 23 22:15:02 +0000 2017,@VerizonSupport Yes,116984,116977
114789,141521,True,Thu Nov 23 22:16:22 +0000 2017,"@VerizonSupport YO, you cant look at my account info and see wtf is going on with my account. DAMN!",114790,114788
124526,143890,True,Thu Nov 23 22:16:33 +0000 2017,@115990 Verizon wireless home phone device doesn't seem to work. Not able to receive calls. Phone doesn't ring. Calls go to voicemail.,124522,124556
116978,142060,True,Thu Nov 23 22:21:33 +0000 2017,@VerizonSupport Now announcing outage in my area. My I.pagination or are these becoming more frequent??,116981,116977
119772,142577,True,Thu Nov 23 22:23:26 +0000 2017,@VerizonSupport Any idea when FIOS TV service will be restored to the Fredericksburg VA area?,119771,
116982,142060,True,Thu Nov 23 22:32:01 +0000 2017,@VerizonSupport 5:48 but it seems to be fixed...for the moment.,116983,116981
119768,142576,True,Thu Nov 23 22:51:51 +0000 2017,@Ask_Spectrum @115955 I am going to sign up with @115722 unless I get a formal apology from Spectrum for causing so much pain during Thanksgiving.,"119767,119769,119770",
121331,143014,True,Thu Nov 23 23:20:17 +0000 2017,"so we went from calling Verizon 2 nights ago about internet
service call made
last night tv froze called about... https://t.co/iTgZMIgtlg",121330,
121328,143014,True,Thu Nov 23 23:28:40 +0000 2017,@VerizonSupport  https://t.co/OeB2716zbk,121326,121330
121323,143013,True,Thu Nov 23 23:34:13 +0000 2017,"@VerizonSupport Sorry. Still getting ""no signal.""",121322,121324
121305,143010,True,Thu Nov 23 23:35:16 +0000 2017,"@VerizonSupport @143012 Expanding? Buffalo, NY is still waiting on FIOS, even after Verizon was gifted dark fiber to bring it to Buffalo...",121303,121307
122492,143325,True,Thu Nov 23 23:40:28 +0000 2017,@115725 How bout first bring hsi or duos to my street first.. the rest of the town has it ....,122490,122493
94950,136643,True,Thu Nov 30 02:53:47 +0000 2017,"@Ask_Spectrum Outside last night's outage I can't complain about the service. The price was great too, until I found out that it was a 1-year promotion. At signing I asked a ton of times if it was permanent, was told yes. Not happy about that. Thinking about switching #fios",94949,
87285,135107,True,Thu Nov 30 04:53:49 +0000 2017,"@VerizonSupport I've called multiple times about certain shows not working on demand and no one fixes it, or refunds me a portion of my bill (which I think I should be since a function I pay for doesn't work)","87284,87286",87287
87283,135107,True,Thu Nov 30 05:08:27 +0000 2017,"@VerizonSupport I did it all, myself and with your tech support.",87282,87284
87281,135107,True,Thu Nov 30 05:30:44 +0000 2017,"@VerizonSupport Nothing, she said she couldn't do anything. I asked to speak to a manager and she refused, then said someone would call me back within an hour. They called me back today when I was at work and couldn't speak.",87280,87282
67945,131502,True,Thu Nov 30 08:41:58 +0000 2017,@VerizonSupport im having issues making a payment to@my account online. It keeps saying “error” or “try again later or use another form of payment” when I just paid another bill with the same card. What’s going on? #verizontechcenter,67944,
67943,131502,True,Thu Nov 30 08:45:58 +0000 2017,@VerizonSupport Home bill. I use Verizon bill pay.,67942,67944
67941,131502,True,Thu Nov 30 08:48:57 +0000 2017,@VerizonSupport I do not use the app. I go to the actual website. https://t.co/wtMyZIx480,67940,67942
67939,131502,True,Thu Nov 30 08:53:32 +0000 2017,"@VerizonSupport I fill out the info as normal. Type in the payment amount, then the payment method which is debit card. Fill out the info, then when it’s asking to submit, I hit submit and it gives me the “error, try again later or use another payment method.”",67938,67940
67937,131502,True,Thu Nov 30 08:59:21 +0000 2017,"@VerizonSupport Wells Fargo. And I have used this multiple times and I’ve not experienced any issues until now. And I recently made a purchase a few minutes ago with the same card, and I had no issues. I am refraining from calling to make the payment, due to the $3 fee.",67935,67938
67933,131502,True,Thu Nov 30 09:08:35 +0000 2017,@VerizonSupport I sent the DM to the Verizon and followed.,67930,67935
71352,132024,True,Thu Nov 30 09:58:02 +0000 2017,@115722 I just sent a private message so you can see why,71351,71353
73915,132542,True,Thu Nov 30 10:38:37 +0000 2017,"@VerizonSupport Hey, you've made my internet speed so slow that your Verizon speedtest won't even work. Had to check on another site. INCREASE MY SPEED or I'll have to go elsewhere. https://t.co/TYAwi7R6bX",73913,
77961,133389,True,Thu Nov 30 12:25:52 +0000 2017,@VerizonSupport Yep! Got double drafted because your CSR chat/phone reps lie. Fix your autopay system!!!!,77959,
80093,133778,True,Thu Nov 30 12:33:49 +0000 2017,"@115725 I had a messy experience ordering a new phone (upgrade) on your app yesterday. Turns out your app wasn’t working, forcing me to speak to a rep who said ‘you’ll need to go to the app to complain’ 😳 Get it together! 😡",80092,
80073,133774,True,Thu Nov 30 12:34:46 +0000 2017,@115725 @VerizonSupport DAY 4 still no one at Verizon can fix our system. Worst Service ever. Lots of apologies but no action Disappointed does not even begin to describe my feeling.  And I bet I will be charged for all these day with no service!  10+ hr on phone since Sunday.,"80074,80072",
80088,133774,True,Thu Nov 30 12:48:24 +0000 2017,@VerizonSupport Verizon computers shut us down by mistake Sunday afternoon. Internet phone and tv.  Getting service back up has been a NOGHTMARE. As of today I have internet and still no tv.   Working with someone again this am who is telling me he hasn’t give my back my dvd services.,80087,80074
80080,133775,True,Thu Nov 30 12:50:20 +0000 2017,@115722 is internet down in Forest Hills NY area?,80077,
80072,133774,True,Thu Nov 30 12:54:18 +0000 2017,@115725 @VerizonSupport On the internet. He want me to email someone else. Because he can’t get my service back without charging me a set up fee. reminder. Verizon caused this.,80070,80073
80076,132871,True,Thu Nov 30 12:57:23 +0000 2017,@115722 @127012  Can one of you PLEASE come to Madison WI. @Ask_Spectrum has us all over the ropes with high priced but poory functioning internet. We need help.,80075,
80062,133774,True,Thu Nov 30 12:58:45 +0000 2017,@VerizonSupport I am going to cry,"80060,80069",80070
80061,133774,True,Thu Nov 30 13:06:57 +0000 2017,@VerizonSupport Who do you suggest I call,"80063,80064",80060
80065,133774,True,Thu Nov 30 13:19:11 +0000 2017,@VerizonSupport I did no one is responding,80066,80063
80078,133775,True,Thu Nov 30 13:26:02 +0000 2017,@VerizonSupport Thanks. My problem actually was repaired through the troubleshooter on the website.,80081,80077
80067,133774,True,Thu Nov 30 13:29:44 +0000 2017,@VerizonSupport Great in our DM. You just gave me the same number I have called since Sunday. An automated system with a 15 minute wait!  Huge help,80068,80066
80083,133776,True,Thu Nov 30 13:32:24 +0000 2017,@115990 I used my att phone internet to access Verizon website as my Verizon fios is out.,80085,80082
83923,134443,True,Thu Nov 30 13:37:05 +0000 2017,@VerizonSupport Sorry. Didn't see this. The show itself. Thanks,83922,83924
87300,135111,True,Thu Nov 30 14:03:12 +0000 2017,@Ask_Spectrum @115722 can either one of you offer me a better deal than 200 a month for basic cable and 300 mbs of internet? Seriously?,87298,
87295,135109,True,Thu Nov 30 14:18:56 +0000 2017,@115722 I need assistance with getting your equipment removed from my home. I’m not a FIOS customer.,87294,
91969,135940,True,Thu Nov 30 14:22:34 +0000 2017,@115990 I would like a phone number to request a tech come to our home to troubleshoot a possible cable/modem problem. I had requested one for a visit yesterday but I mistakenly closed a service ticket. Our desktops are randomly shutting down! PLEASE!,91968,
87293,135108,True,Thu Nov 30 14:23:46 +0000 2017,@VerizonSupport 20 year corp https://t.co/S6TejV60Zd *611 w/service https://t.co/SaQNMe5MQ3 drops while on w/Verizon rep.No call back?,87291,
86585,134922,True,Thu Nov 30 14:25:42 +0000 2017,@sprintcare Since the day I took it out of the box. Lol. I travel for work. With @115725 I had service EVERYWHERE. Ya'lls marketing is a bunch of BS.,"86587,86588",86584
87273,135106,True,Thu Nov 30 14:32:08 +0000 2017,"@VerizonSupport I’m not sure actually. I have an agent with me now, but we may have to start the hour over.",87271,87274
87270,135105,True,Thu Nov 30 14:34:11 +0000 2017,"@VerizonSupport https://t.co/NQG6tsiVYV lets me log on but then kicks me off when I go to contact. would like to ""chat"" with somebody online. Help please",87268,
87267,135105,True,Thu Nov 30 14:38:17 +0000 2017,@VerizonSupport wireless,87265,87268
91975,135943,True,Thu Nov 30 14:44:29 +0000 2017,I love @115725 quality but customer service is #Horrible.. we have several Corp phones we are getting ready to move to someone else...,91974,
91973,135942,True,Thu Nov 30 14:46:55 +0000 2017,Hey @115725 I just had the BEST customer service experience with an awesome guy named Trey! His  positive attitude was contagious and he was so helpful! You need more customer service reps like him! (You need to give him a raise or a nice holiday bonus)#Verizon #treywasthebest,91972,
91971,135941,True,Thu Nov 30 14:51:09 +0000 2017,@VerizonSupport I paid my bill on Saturday and switched banks and you tried to take the money out 4 days later when I was switching banks so it reversed. I live almost an hour from the nearest Verizon store so I can’t make a cash payment.,91970,
91962,135938,True,Thu Nov 30 15:14:43 +0000 2017,@115725 Does anyone else think that all the comments that aren't against Verizon are paid?,91960,91963
91957,132024,True,Thu Nov 30 15:24:05 +0000 2017,@VerizonSupport I would like additional assistance but i am at work right now and cannot commit to a chat that must be open and active 24/7,"91956,91958",91959
87277,135107,True,Thu Nov 30 15:26:03 +0000 2017,"@VerizonSupport Honestly I'd rather just have a call than all this talk on twitter. But they show up as a choice. The sound doesn't work correctly. I reported it twice. I just want it fixed, if you can't fix it I would like money taken off my next bill. The service agent on the phone was awful.",87279,87276
94968,136649,True,Thu Nov 30 15:27:02 +0000 2017,"Good one, @VerizonSupport https://t.co/pkcP7DsTfY",94967,
94955,136645,True,Thu Nov 30 15:53:43 +0000 2017,@115725 Why can't Verizon fix my account???? SIX MONTHS-This is attempt #7 to fix!!! You can't fix my account but you can slap more money on the bill and send me shut off notices????? Action needed - yes... FROM VERIZON!!!!,94953,
97921,137466,True,Thu Nov 30 16:23:05 +0000 2017,@VerizonSupport how do I actually call you to talk about my home phone?,97920,
97918,137465,True,Thu Nov 30 16:27:28 +0000 2017,"@115722 why when I try to use On Demand, all I get is endless ads loop, it won't allow me to programs?",97916,
97915,137464,True,Thu Nov 30 16:48:10 +0000 2017,"@VerizonSupport This happened in cambridge ma, if i don't hear back I will file a formal complaint, I shouldn't have to deal with aggressive drivers with road rage in company vehicles. Perhaps i should contact the cambridge PD.",97914,
97906,137463,True,Thu Nov 30 16:49:57 +0000 2017,@5737 @115722 either of you two able to explain the lack of download speed for our new gigabit connection? https://t.co/e4IEILMJ5Y,97904,
97903,137462,True,Thu Nov 30 16:52:47 +0000 2017,Once again wasting time on hold w Verizon customer service. They sent me bill electronically. I paid and got Conf number. But no record! Now getting threatening calls. “The customer is always wrong” @115725,97902,
97900,137461,True,Thu Nov 30 16:53:19 +0000 2017,@115722 Im considering adding DVR to residential service. Can I PLAY ALL shows recorded on DVR without having to press any addtional button?,97898,
97905,137463,True,Thu Nov 30 16:54:14 +0000 2017,@VerizonSupport No. It’s the onhub connected to the fios fueled Ethernet cable.,97907,97904
101360,138189,True,Thu Nov 30 16:56:41 +0000 2017,"@VerizonSupport Yes two boxes, it appears to be just this box/TV combo.",101358,101361
101354,138187,True,Thu Nov 30 17:04:45 +0000 2017,@VerizonSupport Incompetent people. I am going to switch providers after work. Absolutely absurd and rude. I’m in actually dumbfounded at how they’re speaking to me right now. Unbelievable,101352,101355
101351,138187,True,Thu Nov 30 17:08:16 +0000 2017,@VerizonSupport They never completed our auto pay or paperless when we transferred off family plan. We gave this over phone to Verizon rep. I was also awarded a $45 credit for the next three months due to data issues. And one line was supposed to be disconnected end of October that wasn’t.,101350,101352
101343,138186,True,Thu Nov 30 17:08:57 +0000 2017,@115722 my internet speed has been very slow lately what should I do????,101342,
101341,138186,True,Thu Nov 30 17:12:39 +0000 2017,@VerizonSupport I am referring to my WiFi at home,101340,101342
101320,138184,True,Thu Nov 30 17:19:52 +0000 2017,"@116136 You’re failing. I called you to give you a chance to convince me to leave @115725  I asked your salesman questions he didn’t answer. I gave him one warning about answering questions, and he proceeded to talk to me about packages. Blow it all up and start over","101328,101317",101329
101336,138185,True,Thu Nov 30 17:20:25 +0000 2017,almost 8 months since @115725 service interruption...30 repair dates ignored...still no service.  2017 Manhattan.  #verizonoutrage,101334,
94958,136646,True,Thu Nov 30 17:28:08 +0000 2017,@VerizonSupport Yes,94960,94957
94942,136643,True,Thu Nov 30 17:36:06 +0000 2017,"@VerizonSupport I have time now and am at the cart. I do not have that model number and do not need the rental of the router, is it fine if I press continue?",94944,94941
104552,139082,True,Thu Nov 30 17:55:57 +0000 2017,"@115725 Haven't had a working phone since 11/14. Replacement was ""damaged"" in transit. New replacement was never ordered due to ""our mistake."" Why didn't someone unbox and hand him a phone? Unacceptable customer service.",104550,104553
104549,139081,True,Thu Nov 30 17:59:14 +0000 2017,@VerizonSupport trying to replace a cell phone in your White Plains store. Here One half hour already. Getting no where. Furious.,104547,
104542,139079,True,Thu Nov 30 18:01:25 +0000 2017,.@115725 hi why is your customer support answer to everything reset the modem? and when that doesn't work you guys offer me a new modem but really it's same model? why does your home internet service suck ass?,104541,
104545,139080,True,Thu Nov 30 18:05:42 +0000 2017,"@VerizonSupport just placed a fios order, any chance of an earlier installation date? :)",104543,
104533,139076,True,Thu Nov 30 18:06:43 +0000 2017,. @115725 you guys are the most trash company preying on your customers. I promise I'm going to tell every person I know to stay away from your trash customer service,104532,
104538,139078,True,Thu Nov 30 18:08:37 +0000 2017,Paid fifteen bucks to have an @6006 for my #Pixel2XL shipped to my house by @115725 by 10:30AM the next day.  Almost two hours after that time I wonder why I didn't just go thru @115821. #DroppedTheBall #UnprotectedPixel2XL @VerizonSupport 💸💰,104536,
104531,139076,True,Thu Nov 30 18:12:58 +0000 2017,@VerizonSupport I had an agreement with you to fix a major issue and after a thousand attempts it was resolved. You forced me to pay the next 2 months only to be completely taken advantage of again! I have never felt so disrespected!!!!,104530,104532
104519,139074,True,Thu Nov 30 18:15:18 +0000 2017,@115990 We need fios! Please hurry to our area. No options but Comcast 😭,"104518,104520",104521
104526,139075,True,Thu Nov 30 18:16:12 +0000 2017,I hate @115725 #fios support Can I just speak to a human? I have 3 broken set top boxes for one room. 10 minutes trouble shooting a box that was already troubleshooted last night. I'm not gonna lie I swore to the automated wench on the phone,104525,
94945,136643,True,Thu Nov 30 18:38:38 +0000 2017,@VerizonSupport I chatted with rep. I am in!!! Have to wait a week :( Will check to see if anything opens earlier.,94946,94944
104544,139080,True,Thu Nov 30 18:41:19 +0000 2017,@VerizonSupport The first date available :D just seeing if there's a secret way to get an even earlier date,104546,104543
97899,137461,True,Thu Nov 30 18:41:26 +0000 2017,@VerizonSupport no i am considering adding it to my FIOS triple play,97901,97898
101335,138185,True,Thu Nov 30 19:28:50 +0000 2017,@VerizonSupport currently but will reach out on DM at soonest opportunity.  Spoke with rep earlier and she was looking for update from engineer escalation team.  thanks!,101337,101334
73914,132542,True,Thu Nov 30 21:27:16 +0000 2017,"@VerizonSupport Desktop, dsl from phone line, dry loop",73916,73913
453629,222646,True,Thu Nov 30 22:13:35 +0000 2017,@VerizonSupport#THEY SUCK!!!!!!,453624,
453638,222647,True,Thu Nov 30 22:25:50 +0000 2017,Waiting at @115725 is like waiting at the hospital! Bring a book to read or people watch! Im 5th on the list now! 😂😲😨🤔,453636,
453623,222646,True,Thu Nov 30 22:26:03 +0000 2017,@VerizonSupport I'm taking Verizon to court!!!,453620,453624
453626,222646,True,Thu Nov 30 22:34:51 +0000 2017,@VerizonSupport HEY!!! I'M STILL WAITING FOR SOMEBODY ON THE LINE!!!,453633,453624
453632,222646,True,Thu Nov 30 22:39:54 +0000 2017,@115725 Fios sucks sooo bad!!!! 39 minutes waiting!!!!,453630,
208126,165232,True,Thu Oct 05 00:06:36 +0000 2017,@VerizonSupport  https://t.co/4ewbaXW6ce,208125,208127
214517,166957,True,Thu Oct 05 00:06:37 +0000 2017,"@VerizonSupport you won't assist. You added money to my bundle. It was lower the first year, why did you up the price? U r. Dishonest","214515,214518",214519
214510,166954,True,Thu Oct 05 00:43:28 +0000 2017,"How is it that @VerizonSupport, @117157 cards &amp; @1398 are all experiencing website issues at the exact same time as I try to pay bills?",214507,
214506,166953,True,Thu Oct 05 00:44:41 +0000 2017,@115722,214505,
214480,166950,True,Thu Oct 05 00:45:16 +0000 2017,"@117830 concerned w ur service.  after 12+ years, we have a problem &amp; told to fix it we need to pay $99 for a tech visit.  Fios a solution?",214479,
208124,165232,True,Thu Oct 05 00:49:12 +0000 2017,@VerizonSupport What the hell is going on with your service? This crap keeps happening and it’s too expensive.,208121,208125
214498,166952,True,Thu Oct 05 00:54:53 +0000 2017,@VerizonSupport I was told id get double play &amp; custom tv why do i have about 15 channels none of which i discussed and being told i have local package,214500,214497
214478,166950,True,Thu Oct 05 00:55:12 +0000 2017,@VerizonSupport We just had Fios installed for wifi. Stayed with DTV for Sunday ticket.,214476,214479
214477,166950,True,Thu Oct 05 00:58:04 +0000 2017,@VerizonSupport Yes,214504,214476
214484,166951,True,Thu Oct 05 01:00:18 +0000 2017,@VerizonSupport THERE IS NO VERIZON SUPPORT. CAN'T GET THROUGH ON PHONE BEEN WAITING 35 MINUTES FOR CHAT. ARRRRRGGGGG,214481,
208120,165232,True,Thu Oct 05 01:01:15 +0000 2017,@VerizonSupport I’m done. It took less than 30 days for crap to start happening. I’m cancelling service.,208118,208121
214475,166950,True,Thu Oct 05 01:03:18 +0000 2017,@VerizonSupport Need to think about it and see if DTV will fix their problem.  But am considering,214474,214476
208119,165232,True,Thu Oct 05 01:05:32 +0000 2017,@VerizonSupport Yea but I’m not spending all day messing with this crap to only have two or three working channels and have to mess with the coaxial.,214487,208118
218750,168164,True,Thu Oct 05 01:08:04 +0000 2017,@115725 Do you know how many times Ive run tests?  It is always the same runaround with no results.,218749,218751
218722,168159,True,Thu Oct 05 01:11:53 +0000 2017,Why do you have me on hold for 42 + minutes - I was told 5-7 min wtf @VerizonSupport @115722 https://t.co/eVJvxft61k,218719,
208117,165232,True,Thu Oct 05 01:12:21 +0000 2017,@VerizonSupport No because I’m still missing certain channels.,208115,208118
218764,168167,True,Thu Oct 05 01:27:20 +0000 2017,@168168 @115722 Just one cell phone wifi.,218763,218765
218721,168159,True,Thu Oct 05 01:30:56 +0000 2017,@VerizonSupport Thank you @VerizonSupport  we would like to thank Jalen for helping us - he went above and beyond and is a true gentleman.,218724,218719
218755,168165,True,Thu Oct 05 01:31:17 +0000 2017,@VerizonSupport GIVE JALEN A PROMOTION HES THE ONLY TRUE G THAT HELPED US OUT WITH OUR ISSUE TN,218753,
218759,164941,True,Thu Oct 05 01:32:01 +0000 2017,@168166 I'm going to Verizon. Ugh!  Bug mistake coming to them. Nothing was wrong with Dish either. They're customer service sucks heavy😠,218758,218760
218746,168164,True,Thu Oct 05 01:33:00 +0000 2017,@VerizonSupport @115725 I dont have time to waste on this.,218745,218747
218744,168163,True,Thu Oct 05 01:33:11 +0000 2017,Was watching @12335 via FIOS app when it crashed (as it often does). Screen froze on this image. LOL. https://t.co/z5rQsAI54B,218743,
208111,165232,True,Thu Oct 05 01:37:25 +0000 2017,"@VerizonSupport Once AGAIN, no fucking help from support. Don’t fuckin tell me to DM you and then spend several minutes asking for bullshit after I gave it",208109,208115
208110,165232,True,Thu Oct 05 01:48:17 +0000 2017,"@VerizonSupport No, I’m currently on the phone cancelling this bullshit service.","208112,208113",208109
218738,168162,True,Thu Oct 05 02:15:19 +0000 2017,"@VerizonSupport Yes, we would supply our own",218740,218737
219793,168398,True,Thu Oct 05 02:18:45 +0000 2017,If you're thinking of getting Cox- don't. I have been without internet all day. @115722 help me out? #savemefromcox,219792,
219789,168397,True,Thu Oct 05 02:19:46 +0000 2017,"@VerizonSupport It can't connect to the network, @82272 tech support of no help and try to schedule maintenance call. Not happening- BAD SERVICE!",219787,219790
218754,168165,True,Thu Oct 05 02:20:14 +0000 2017,@VerizonSupport Yes!,218756,218753
219786,168397,True,Thu Oct 05 02:24:19 +0000 2017,"@VerizonSupport The connection works fine, first box connects and DVR is broke (told to me by Verizon), second can't connect. BAD SERVICE!",219785,219787
219773,168395,True,Thu Oct 05 02:28:16 +0000 2017,"Hey @115722 I'd like to watch the NL wild card game. Totally unwatchable! Unhooked cable at box and wall, reconnected and no change. https://t.co/qtjihfU964",219772,
200460,163297,True,Thu Oct 05 02:28:48 +0000 2017,@VerizonSupport It's happened with all different networks and premium channels,200461,200459
219775,168396,True,Thu Oct 05 02:29:56 +0000 2017,I think I’m leaving @115722 cause the on demand sucks. Any suggestions???,219774,
218731,168161,True,Thu Oct 05 02:30:05 +0000 2017,"@VerizonSupport Ok thank you i’ll probably be switching, comcast gigabit as trash",218733,218730
219771,168395,True,Thu Oct 05 02:33:38 +0000 2017,"@VerizonSupport Only one TV in the house, so no.",219770,219772
219762,168395,True,Thu Oct 05 02:37:42 +0000 2017,"@VerizonSupport Do you mean router? If so, how do I do that?",219760,219770
219777,168397,True,Thu Oct 05 02:38:39 +0000 2017,@VerizonSupport No! Only one location for set top box. Why keep this service? NO HELP!,219779,219776
219759,168394,True,Thu Oct 05 02:38:48 +0000 2017,Absolutely done with @115725,219758,
219753,168392,True,Thu Oct 05 02:40:16 +0000 2017,@115725 I don't think twitter provides enough characters for all that I have to say.,219751,219754
219780,168397,True,Thu Oct 05 02:53:01 +0000 2017,"@VerizonSupport You can only connect one at a time, the one with broken DVR works fine the other won't connect- LOSER FIOS!","219781,219782",219779
223811,169479,True,Thu Oct 05 02:53:49 +0000 2017,@115722 OK IM GOING TO DO IT NOW IM SO EXCITED,223809,223815
223807,169478,True,Thu Oct 05 02:57:06 +0000 2017,@115955 been playing me all day @115722 where tf yall at??,"223806,223808",
219766,168395,True,Thu Oct 05 03:06:19 +0000 2017,@VerizonSupport I'm fed up and tired. Will try all that tomorrow. Maybe by then it will have fixed itself. #wishfulthinking,219767,219765
223810,169479,True,Thu Oct 05 03:06:22 +0000 2017,@VerizonSupport I upgrade from 150/150 to the Gigabit. I already have the Quantam router. I selected to upgrade for next 12 months. It didn't give me a day.,"223812,223813",223809
219768,168395,True,Thu Oct 05 03:13:14 +0000 2017,@VerizonSupport Oh it's definitely time to give up. Now the TV says I'm not subscribed to TBS. #EveryoneIsSubscribedToTBS https://t.co/09qcMeOBIo,219769,219767
223787,169471,True,Thu Oct 05 03:16:01 +0000 2017,@115725  https://t.co/6C92Ye9TOD,223785,223788
239541,172918,True,Thu Oct 05 03:33:02 +0000 2017,@VerizonSupport  https://t.co/HkAbVdulRZ,239543,239539
219783,168397,True,Thu Oct 05 04:04:11 +0000 2017,"@VerizonSupport Yes that is correct, still does not work.  Cannot connect. #lost #dontgetverizoned",219784,219782
223805,169477,True,Thu Oct 05 04:09:48 +0000 2017,@115725 is such shitty service it's a surprise they still are in business. Why the heck is it so complicated to start service,223804,
223803,169476,True,Thu Oct 05 04:10:24 +0000 2017,.@115722 really has TV channel packages with no 24 hour news networks available. Are y'all serious? 🙄 hate new age cable packages.,223802,
223801,169475,True,Thu Oct 05 04:17:21 +0000 2017,@VerizonSupport Internet is out. Tried rebooting and resetting backup battery. Still nothing. https://t.co/vd7yowh13f,223800,
223799,169474,True,Thu Oct 05 04:26:42 +0000 2017,@VerizonSupport why don’t I have service? It keeps randomly going out when I usually get really good service.,223797,
223796,169474,True,Thu Oct 05 04:28:40 +0000 2017,@VerizonSupport Georgia,223794,223797
223792,169472,True,Thu Oct 05 04:31:13 +0000 2017,@169473 Survivor loses to the ABC line up for me... but onky cause it's easier to catch up on 1 show than 2 stupid Verizon on demand sucks lol,223791,223793
223784,169470,True,Thu Oct 05 04:33:40 +0000 2017,@VerizonSupport is there some kind of outage or maintenance in the area of Sandston Virginia?,223783,
223780,169469,True,Thu Oct 05 04:34:10 +0000 2017,@VerizonSupport are you doing maintenance in my area again?¿,223779,
223782,169470,True,Thu Oct 05 04:37:51 +0000 2017,@VerizonSupport Its back now! Probably just a hiccup. Thank you for your speedy reply!,223781,223783
224547,169650,True,Thu Oct 05 04:43:13 +0000 2017,"@VerizonSupport Yes, including phone.","224546,224548",224549
224537,169648,True,Thu Oct 05 04:49:27 +0000 2017,@169649 @117735 @115725 @VerizonSupport can probably help you here with their amazing family plans,224536,224538
224545,169650,True,Thu Oct 05 04:51:34 +0000 2017,@VerizonSupport Vaguely. Will resetting that help if the problem is at your end?,224544,224546
224508,169644,True,Thu Oct 05 05:20:25 +0000 2017,@VerizonSupport are you guys doing any work in the Brooklyn area? FiOS internet dropped for like 20min then again a few min ago.,224506,
224534,169647,True,Thu Oct 05 05:21:04 +0000 2017,@165283 @12291 @12292 @12293 @12294  again unavailable. Fios is looking good. Time for change,224533,224535
224531,169646,True,Thu Oct 05 05:22:36 +0000 2017,@VerizonSupport how long is my internet gonna be down? It's been out almost 2 hours,224529,
224519,169645,True,Thu Oct 05 05:23:41 +0000 2017,"#Verizon I have this channel in my package,  I can watch via cell phone,  but not my pc? @VerizonSupport https://t.co/Y5Ycu9ZYpd",224517,
224507,169644,True,Thu Oct 05 05:24:12 +0000 2017,"@VerizonSupport I didn't really look, I just power cycled the router with no effect. After 20 min it was restored. Then it dropped again for 5min",224509,224506
224505,169644,True,Thu Oct 05 05:25:12 +0000 2017,@VerizonSupport Modem was definitely up as I could log into after it was power cycled. None of my devices (wired/wireless) would connect.,224504,224506
225181,169787,True,Thu Oct 05 05:27:45 +0000 2017,HELPPPPPPP. @VerizonSupport,225179,
225180,169787,True,Thu Oct 05 05:30:16 +0000 2017,@VerizonSupport account is locked,225182,225179
224510,169644,True,Thu Oct 05 05:31:25 +0000 2017,@VerizonSupport Currently I am up with no red lights. This has happened in the past when Vz performs maintenance. FYI i WFH,224511,224509
224518,169645,True,Thu Oct 05 05:35:23 +0000 2017,@VerizonSupport Stuck on swirling symbol https://t.co/Lx1MuPSQPF,224520,224517
224521,169645,True,Thu Oct 05 05:49:50 +0000 2017,"@VerizonSupport Yea,  it works fine on app on phone. But pc. Forget it. So annoying",224524,224520
224522,169645,True,Thu Oct 05 05:56:55 +0000 2017,"@VerizonSupport Unfortunately,the app is now giving me red circle swirling. Then plays then does the swirling again,hard to watch something that keeps that",224528,224520
224512,169644,True,Thu Oct 05 06:15:25 +0000 2017,"@VerizonSupport Brooklyn, NY",224513,224511
226210,170005,True,Thu Oct 05 06:34:26 +0000 2017,"@VerizonSupport See above thread, bot. Thx.",226208,226211
226204,170003,True,Thu Oct 05 06:46:05 +0000 2017,"@170004 Yeah, I'm going to have to invest in a stupidly long ethernet cable. I'm on Wi-Fi, even if it is FiOS.",226203,226205
226202,170003,True,Thu Oct 05 06:49:35 +0000 2017,"@VerizonSupport No no, everything is fine. Thanks.",226201,226203
